timescale,pval,comparison,shed,iteration,hierarchy
4hr,0.44782617160550064,Duration of Flow,W3,28,Duration of Flow
daily,0.17724857508086486,Duration of Flow,W3,28,Duration of Flow
hourly,0.5182668370056766,Duration of Flow,W3,28,Duration of Flow
30mins,0.9184827375989735,Duration of Flow,W3,29,Duration of Flow
4hr,0.8080693635176677,Duration of Flow,W3,29,Duration of Flow
daily,0.6467112727243292,Duration of Flow,W3,29,Duration of Flow
hourly,0.9039391303069314,Duration of Flow,W3,29,Duration of Flow
30mins,0.641107826826576,Duration of Flow,W3,30,Duration of Flow
4hr,0.4943086119416284,Duration of Flow,W3,30,Duration of Flow
daily,0.23819403885205595,Duration of Flow,W3,30,Duration of Flow
hourly,0.600850105143873,Duration of Flow,W3,30,Duration of Flow
30mins,0.3364189989986366,Duration of Flow,W3,31,Duration of Flow
4hr,0.2542936533322523,Duration of Flow,W3,31,Duration of Flow
daily,0.11429852174004348,Duration of Flow,W3,31,Duration of Flow
hourly,0.3092077717028402,Duration of Flow,W3,31,Duration of Flow
30mins,0.43685888989323396,Duration of Flow,W3,32,Duration of Flow
4hr,0.3843403618751997,Duration of Flow,W3,32,Duration of Flow
daily,0.1768598570204324,Duration of Flow,W3,32,Duration of Flow
hourly,0.4338041959063563,Duration of Flow,W3,32,Duration of Flow
30mins,0.6509747786366803,Duration of Flow,W3,33,Duration of Flow
4hr,0.398955036426768,Duration of Flow,W3,33,Duration of Flow
daily,0.15014333568312888,Duration of Flow,W3,33,Duration of Flow
hourly,0.5682619964607444,Duration of Flow,W3,33,Duration of Flow
30mins,0.41166117513018485,Duration of Flow,W3,34,Duration of Flow
4hr,0.21397036677735742,Duration of Flow,W3,34,Duration of Flow
daily,0.06364014874843313,Duration of Flow,W3,34,Duration of Flow
hourly,0.3562684682654833,Duration of Flow,W3,34,Duration of Flow
30mins,0.4053458215434826,Duration of Flow,W3,35,Duration of Flow
4hr,0.28742570065921974,Duration of Flow,W3,35,Duration of Flow
daily,0.17542609559188235,Duration of Flow,W3,35,Duration of Flow
hourly,0.34661797425467283,Duration of Flow,W3,35,Duration of Flow
30mins,0.5775900114641673,Duration of Flow,W3,36,Duration of Flow
4hr,0.30814519732829393,Duration of Flow,W3,36,Duration of Flow
daily,0.09380638835399126,Duration of Flow,W3,36,Duration of Flow
hourly,0.5073887661325408,Duration of Flow,W3,36,Duration of Flow
30mins,0.43873283472371255,Duration of Flow,W3,37,Duration of Flow
4hr,0.23874118310512144,Duration of Flow,W3,37,Duration of Flow
daily,0.12333371870735865,Duration of Flow,W3,37,Duration of Flow
hourly,0.35524874003255597,Duration of Flow,W3,37,Duration of Flow
30mins,0.8421139146633139,Duration of Flow,W3,38,Duration of Flow
4hr,0.6521815540632281,Duration of Flow,W3,38,Duration of Flow
daily,0.2575912185657949,Duration of Flow,W3,38,Duration of Flow
hourly,0.8077202645934269,Duration of Flow,W3,38,Duration of Flow
30mins,0.4065105815810572,Duration of Flow,W3,39,Duration of Flow
4hr,0.32615826829901734,Duration of Flow,W3,39,Duration of Flow
daily,0.16367497074064008,Duration of Flow,W3,39,Duration of Flow
hourly,0.4354778064626452,Duration of Flow,W3,39,Duration of Flow
30mins,0.6132646295848021,Duration of Flow,W3,40,Duration of Flow
4hr,0.5243487586107703,Duration of Flow,W3,40,Duration of Flow
daily,0.1775128520031801,Duration of Flow,W3,40,Duration of Flow
hourly,0.6287842105824739,Duration of Flow,W3,40,Duration of Flow
30mins,0.23680520565819002,Duration of Flow,W3,41,Duration of Flow
4hr,0.16572371392521618,Duration of Flow,W3,41,Duration of Flow
daily,0.1298328421610065,Duration of Flow,W3,41,Duration of Flow
hourly,0.18846106201723684,Duration of Flow,W3,41,Duration of Flow
30mins,0.38759842700552016,Duration of Flow,W3,42,Duration of Flow
4hr,0.18557544796235245,Duration of Flow,W3,42,Duration of Flow
daily,0.10899411162281364,Duration of Flow,W3,42,Duration of Flow
hourly,0.35748965118763043,Duration of Flow,W3,42,Duration of Flow
30mins,0.46579223037847334,Duration of Flow,W3,43,Duration of Flow
4hr,0.2887928600257579,Duration of Flow,W3,43,Duration of Flow
daily,0.198552993673523,Duration of Flow,W3,43,Duration of Flow
hourly,0.378617146198028,Duration of Flow,W3,43,Duration of Flow
30mins,0.40146826200660934,Duration of Flow,W3,44,Duration of Flow
4hr,0.24720261289934695,Duration of Flow,W3,44,Duration of Flow
daily,0.04548066639202469,Duration of Flow,W3,44,Duration of Flow
hourly,0.3978910744923537,Duration of Flow,W3,44,Duration of Flow
30mins,0.39432075960735546,Duration of Flow,W3,45,Duration of Flow
4hr,0.32624704484627504,Duration of Flow,W3,45,Duration of Flow
daily,0.1338996975612714,Duration of Flow,W3,45,Duration of Flow
hourly,0.36347989515693785,Duration of Flow,W3,45,Duration of Flow
30mins,0.47196416074359754,Duration of Flow,W3,46,Duration of Flow
4hr,0.27376365409797854,Duration of Flow,W3,46,Duration of Flow
daily,0.07148759200988389,Duration of Flow,W3,46,Duration of Flow
hourly,0.42319379443333055,Duration of Flow,W3,46,Duration of Flow
30mins,0.3323212202402477,Duration of Flow,W3,47,Duration of Flow
4hr,0.20038271043970796,Duration of Flow,W3,47,Duration of Flow
daily,0.09877131311967764,Duration of Flow,W3,47,Duration of Flow
hourly,0.28870997352530736,Duration of Flow,W3,47,Duration of Flow
30mins,0.651624445697592,Duration of Flow,W3,48,Duration of Flow
4hr,0.39278228508325597,Duration of Flow,W3,48,Duration of Flow
daily,0.1255480172400264,Duration of Flow,W3,48,Duration of Flow
hourly,0.5664910493225918,Duration of Flow,W3,48,Duration of Flow
30mins,0.6867180246630346,Duration of Flow,W3,49,Duration of Flow
4hr,0.49760352632707683,Duration of Flow,W3,49,Duration of Flow
daily,0.18489589348710045,Duration of Flow,W3,49,Duration of Flow
hourly,0.6599152989422905,Duration of Flow,W3,49,Duration of Flow
30mins,0.3235529562729572,Duration of Flow,W3,50,Duration of Flow
4hr,0.16349433713571487,Duration of Flow,W3,50,Duration of Flow
daily,0.04431512475252749,Duration of Flow,W3,50,Duration of Flow
hourly,0.27996760637084056,Duration of Flow,W3,50,Duration of Flow
30mins,0.6406444274643274,Duration of Flow,W3,51,Duration of Flow
4hr,0.4273132216135703,Duration of Flow,W3,51,Duration of Flow
daily,0.15332678433056846,Duration of Flow,W3,51,Duration of Flow
hourly,0.5785700210604444,Duration of Flow,W3,51,Duration of Flow
30mins,0.3032354181337804,Duration of Flow,W3,52,Duration of Flow
4hr,0.20199290770553188,Duration of Flow,W3,52,Duration of Flow
daily,0.059915359320752565,Duration of Flow,W3,52,Duration of Flow
hourly,0.26606792888320385,Duration of Flow,W3,52,Duration of Flow
30mins,0.874950759048682,Duration of Flow,W3,53,Duration of Flow
4hr,0.7485899269516041,Duration of Flow,W3,53,Duration of Flow
daily,0.5583078411536861,Duration of Flow,W3,53,Duration of Flow
hourly,0.8302432226834238,Duration of Flow,W3,53,Duration of Flow
30mins,0.29127762054025663,Duration of Flow,W3,54,Duration of Flow
4hr,0.20375716119828075,Duration of Flow,W3,54,Duration of Flow
daily,0.07874404752462702,Duration of Flow,W3,54,Duration of Flow
hourly,0.2342642460972219,Duration of Flow,W3,54,Duration of Flow
30mins,0.4179056540034505,Duration of Flow,W3,55,Duration of Flow
4hr,0.2652418674413144,Duration of Flow,W3,55,Duration of Flow
daily,0.05541177229567829,Duration of Flow,W3,55,Duration of Flow
hourly,0.35244992883478254,Duration of Flow,W3,55,Duration of Flow
30mins,0.6594582070454961,Duration of Flow,W3,56,Duration of Flow
4hr,0.5048927603426562,Duration of Flow,W3,56,Duration of Flow
daily,0.1480074250916363,Duration of Flow,W3,56,Duration of Flow
hourly,0.6032656021706686,Duration of Flow,W3,56,Duration of Flow
30mins,0.4565499508440694,Duration of Flow,W3,57,Duration of Flow
4hr,0.29506613386532515,Duration of Flow,W3,57,Duration of Flow
daily,0.09999313261613514,Duration of Flow,W3,57,Duration of Flow
hourly,0.436168781273015,Duration of Flow,W3,57,Duration of Flow
30mins,0.3541263447907874,Duration of Flow,W3,58,Duration of Flow
4hr,0.19695160300568723,Duration of Flow,W3,58,Duration of Flow
daily,0.11428778530463603,Duration of Flow,W3,58,Duration of Flow
hourly,0.2843592981497135,Duration of Flow,W3,58,Duration of Flow
30mins,0.3657370820304132,Duration of Flow,W3,59,Duration of Flow
4hr,0.2994810420036701,Duration of Flow,W3,59,Duration of Flow
daily,0.11357190412005858,Duration of Flow,W3,59,Duration of Flow
hourly,0.3646078462347234,Duration of Flow,W3,59,Duration of Flow
30mins,0.4691757892872165,Duration of Flow,W3,60,Duration of Flow
4hr,0.33879321307947574,Duration of Flow,W3,60,Duration of Flow
daily,0.1687243138119075,Duration of Flow,W3,60,Duration of Flow
hourly,0.43587186906591047,Duration of Flow,W3,60,Duration of Flow
30mins,0.49281107858106205,Duration of Flow,W3,61,Duration of Flow
4hr,0.286317083618451,Duration of Flow,W3,61,Duration of Flow
daily,0.16152698656560907,Duration of Flow,W3,61,Duration of Flow
hourly,0.4068041238329475,Duration of Flow,W3,61,Duration of Flow
30mins,0.8099667542366014,Duration of Flow,W3,62,Duration of Flow
4hr,0.6866363933647798,Duration of Flow,W3,62,Duration of Flow
daily,0.44624024068323814,Duration of Flow,W3,62,Duration of Flow
hourly,0.8010802616594489,Duration of Flow,W3,62,Duration of Flow
30mins,0.31062050710348355,Duration of Flow,W3,63,Duration of Flow
4hr,0.2496546034626162,Duration of Flow,W3,63,Duration of Flow
daily,0.09304809973280974,Duration of Flow,W3,63,Duration of Flow
hourly,0.2815641707542047,Duration of Flow,W3,63,Duration of Flow
30mins,0.4828306148225719,Duration of Flow,W3,64,Duration of Flow
4hr,0.26960662051001383,Duration of Flow,W3,64,Duration of Flow
daily,0.10765563383677787,Duration of Flow,W3,64,Duration of Flow
hourly,0.4443638428703498,Duration of Flow,W3,64,Duration of Flow
30mins,0.4514919502651129,Duration of Flow,W3,65,Duration of Flow
4hr,0.2442870347853935,Duration of Flow,W3,65,Duration of Flow
daily,0.08360654133516193,Duration of Flow,W3,65,Duration of Flow
hourly,0.409427581399888,Duration of Flow,W3,65,Duration of Flow
30mins,0.6270830986435311,Duration of Flow,W3,66,Duration of Flow
4hr,0.5413653234626038,Duration of Flow,W3,66,Duration of Flow
daily,0.21316498086095467,Duration of Flow,W3,66,Duration of Flow
hourly,0.5991123747947079,Duration of Flow,W3,66,Duration of Flow
30mins,0.40428135807054427,Duration of Flow,W3,67,Duration of Flow
4hr,0.25309310375338007,Duration of Flow,W3,67,Duration of Flow
daily,0.11638611726898651,Duration of Flow,W3,67,Duration of Flow
hourly,0.352738418447455,Duration of Flow,W3,67,Duration of Flow
30mins,0.5143762066128996,Duration of Flow,W3,68,Duration of Flow
4hr,0.2741777027988705,Duration of Flow,W3,68,Duration of Flow
daily,0.09123738341095114,Duration of Flow,W3,68,Duration of Flow
hourly,0.44317552764710444,Duration of Flow,W3,68,Duration of Flow
30mins,0.7580582857142073,Duration of Flow,W3,69,Duration of Flow
4hr,0.4740562937114628,Duration of Flow,W3,69,Duration of Flow
daily,0.18059167643669352,Duration of Flow,W3,69,Duration of Flow
hourly,0.7043244029162448,Duration of Flow,W3,69,Duration of Flow
30mins,0.6740213386843181,Duration of Flow,W3,70,Duration of Flow
4hr,0.5794521271039488,Duration of Flow,W3,70,Duration of Flow
daily,0.3140708062847314,Duration of Flow,W3,70,Duration of Flow
hourly,0.672757612901383,Duration of Flow,W3,70,Duration of Flow
30mins,0.36170168706215666,Duration of Flow,W3,71,Duration of Flow
4hr,0.23626728819777648,Duration of Flow,W3,71,Duration of Flow
daily,0.09404240522871644,Duration of Flow,W3,71,Duration of Flow
hourly,0.3155010477465958,Duration of Flow,W3,71,Duration of Flow
30mins,0.853254039884052,Duration of Flow,W3,72,Duration of Flow
4hr,0.7359779294393418,Duration of Flow,W3,72,Duration of Flow
daily,0.42996173788855696,Duration of Flow,W3,72,Duration of Flow
hourly,0.8015028529516671,Duration of Flow,W3,72,Duration of Flow
30mins,0.34117980926209857,Duration of Flow,W3,73,Duration of Flow
4hr,0.22823554675368285,Duration of Flow,W3,73,Duration of Flow
daily,0.13921323284105153,Duration of Flow,W3,73,Duration of Flow
hourly,0.30044133660309463,Duration of Flow,W3,73,Duration of Flow
30mins,0.43124429310312845,Duration of Flow,W3,74,Duration of Flow
4hr,0.18039631767106892,Duration of Flow,W3,74,Duration of Flow
daily,0.12294137954810766,Duration of Flow,W3,74,Duration of Flow
hourly,0.37737826904406346,Duration of Flow,W3,74,Duration of Flow
30mins,0.7452227713476156,Duration of Flow,W3,75,Duration of Flow
4hr,0.6412989325068668,Duration of Flow,W3,75,Duration of Flow
daily,0.317628679108533,Duration of Flow,W3,75,Duration of Flow
hourly,0.701554547450395,Duration of Flow,W3,75,Duration of Flow
30mins,0.36404519822497905,Duration of Flow,W3,76,Duration of Flow
4hr,0.28418906733303556,Duration of Flow,W3,76,Duration of Flow
daily,0.09306064062042592,Duration of Flow,W3,76,Duration of Flow
hourly,0.31888661495512116,Duration of Flow,W3,76,Duration of Flow
30mins,0.25711022977681586,Duration of Flow,W3,77,Duration of Flow
4hr,0.18557262271675792,Duration of Flow,W3,77,Duration of Flow
daily,0.06480634907522029,Duration of Flow,W3,77,Duration of Flow
hourly,0.272266255278371,Duration of Flow,W3,77,Duration of Flow
30mins,0.5059909280052599,Duration of Flow,W3,78,Duration of Flow
4hr,0.2795486500447069,Duration of Flow,W3,78,Duration of Flow
daily,0.072791683839979,Duration of Flow,W3,78,Duration of Flow
hourly,0.42594074842727014,Duration of Flow,W3,78,Duration of Flow
30mins,0.3862522121918691,Duration of Flow,W3,79,Duration of Flow
4hr,0.2791197802776533,Duration of Flow,W3,79,Duration of Flow
daily,0.30052488526958643,Duration of Flow,W3,79,Duration of Flow
hourly,0.3532891401575937,Duration of Flow,W3,79,Duration of Flow
30mins,0.37159457732813095,Duration of Flow,W3,80,Duration of Flow
4hr,0.2131792440881699,Duration of Flow,W3,80,Duration of Flow
daily,0.0824387773197276,Duration of Flow,W3,80,Duration of Flow
hourly,0.3736784162738661,Duration of Flow,W3,80,Duration of Flow
30mins,0.6467108816535051,Duration of Flow,W3,81,Duration of Flow
4hr,0.5412671492224255,Duration of Flow,W3,81,Duration of Flow
daily,0.35263337552289564,Duration of Flow,W3,81,Duration of Flow
hourly,0.5644250809605814,Duration of Flow,W3,81,Duration of Flow
30mins,0.9447382043191612,Duration of Flow,W3,82,Duration of Flow
4hr,0.8775567078960084,Duration of Flow,W3,82,Duration of Flow
daily,0.6742007497936475,Duration of Flow,W3,82,Duration of Flow
hourly,0.9306916246924568,Duration of Flow,W3,82,Duration of Flow
30mins,0.6080823304202289,Duration of Flow,W3,83,Duration of Flow
4hr,0.5106832079983741,Duration of Flow,W3,83,Duration of Flow
daily,0.21917377403153357,Duration of Flow,W3,83,Duration of Flow
hourly,0.5270395287431827,Duration of Flow,W3,83,Duration of Flow
30mins,0.40777361814640056,Duration of Flow,W3,84,Duration of Flow
4hr,0.31372140772674023,Duration of Flow,W3,84,Duration of Flow
daily,0.0548490719536961,Duration of Flow,W3,84,Duration of Flow
hourly,0.40340663211059957,Duration of Flow,W3,84,Duration of Flow
30mins,0.7439300636509443,Duration of Flow,W3,85,Duration of Flow
4hr,0.5516771411866723,Duration of Flow,W3,85,Duration of Flow
daily,0.28758993202845473,Duration of Flow,W3,85,Duration of Flow
hourly,0.6928103609189952,Duration of Flow,W3,85,Duration of Flow
30mins,0.5430534543484796,Duration of Flow,W3,86,Duration of Flow
4hr,0.36611339546451394,Duration of Flow,W3,86,Duration of Flow
daily,0.19110353619268688,Duration of Flow,W3,86,Duration of Flow
hourly,0.47844181964386023,Duration of Flow,W3,86,Duration of Flow
30mins,0.6957118897161345,Duration of Flow,W3,87,Duration of Flow
4hr,0.5206609769699964,Duration of Flow,W3,87,Duration of Flow
daily,0.18097147864489052,Duration of Flow,W3,87,Duration of Flow
hourly,0.6383000043383996,Duration of Flow,W3,87,Duration of Flow
30mins,0.7618706511995342,Duration of Flow,W3,88,Duration of Flow
4hr,0.532815209846105,Duration of Flow,W3,88,Duration of Flow
daily,0.2174135460763791,Duration of Flow,W3,88,Duration of Flow
hourly,0.6956238315401178,Duration of Flow,W3,88,Duration of Flow
30mins,0.5993997283529683,Duration of Flow,W3,89,Duration of Flow
4hr,0.38606432049462147,Duration of Flow,W3,89,Duration of Flow
daily,0.12571270365132878,Duration of Flow,W3,89,Duration of Flow
hourly,0.535500351253277,Duration of Flow,W3,89,Duration of Flow
30mins,0.25132920600527286,Duration of Flow,W3,90,Duration of Flow
4hr,0.15173821842978547,Duration of Flow,W3,90,Duration of Flow
daily,0.07681700242963696,Duration of Flow,W3,90,Duration of Flow
hourly,0.20397648198014504,Duration of Flow,W3,90,Duration of Flow
30mins,0.5188653016775995,Duration of Flow,W3,91,Duration of Flow
4hr,0.306479661984997,Duration of Flow,W3,91,Duration of Flow
daily,0.10892231543723505,Duration of Flow,W3,91,Duration of Flow
hourly,0.4568478594476319,Duration of Flow,W3,91,Duration of Flow
30mins,0.7923856197813224,Duration of Flow,W3,92,Duration of Flow
4hr,0.7147907159174186,Duration of Flow,W3,92,Duration of Flow
daily,0.4279949985866972,Duration of Flow,W3,92,Duration of Flow
hourly,0.7825793616665665,Duration of Flow,W3,92,Duration of Flow
30mins,0.48622315865769966,Duration of Flow,W3,93,Duration of Flow
4hr,0.38634976183833436,Duration of Flow,W3,93,Duration of Flow
daily,0.18143964161819187,Duration of Flow,W3,93,Duration of Flow
hourly,0.46877825426567465,Duration of Flow,W3,93,Duration of Flow
30mins,0.5423581263236421,Duration of Flow,W3,94,Duration of Flow
4hr,0.3923959718690386,Duration of Flow,W3,94,Duration of Flow
daily,0.3051410819778979,Duration of Flow,W3,94,Duration of Flow
hourly,0.5112821408573943,Duration of Flow,W3,94,Duration of Flow
30mins,0.6074075834300939,Duration of Flow,W3,95,Duration of Flow
4hr,0.48263047974719747,Duration of Flow,W3,95,Duration of Flow
daily,0.21932563819686401,Duration of Flow,W3,95,Duration of Flow
hourly,0.5927109642161499,Duration of Flow,W3,95,Duration of Flow
30mins,0.5495978653124487,Duration of Flow,W3,96,Duration of Flow
4hr,0.35860600359271605,Duration of Flow,W3,96,Duration of Flow
daily,0.13288581976487443,Duration of Flow,W3,96,Duration of Flow
hourly,0.5274376494301145,Duration of Flow,W3,96,Duration of Flow
30mins,0.7013828934945512,Duration of Flow,W3,97,Duration of Flow
4hr,0.6531985090196252,Duration of Flow,W3,97,Duration of Flow
daily,0.3965363828291466,Duration of Flow,W3,97,Duration of Flow
hourly,0.6892906422433642,Duration of Flow,W3,97,Duration of Flow
30mins,0.8017120497452426,Duration of Flow,W3,98,Duration of Flow
4hr,0.6497743363419961,Duration of Flow,W3,98,Duration of Flow
daily,0.31584665097233444,Duration of Flow,W3,98,Duration of Flow
hourly,0.7683327254304082,Duration of Flow,W3,98,Duration of Flow
30mins,0.7087207632488856,Duration of Flow,W3,99,Duration of Flow
4hr,0.5698374940125498,Duration of Flow,W3,99,Duration of Flow
daily,0.2658098507016949,Duration of Flow,W3,99,Duration of Flow
hourly,0.6259439589679882,Duration of Flow,W3,99,Duration of Flow
30mins,0.6828992910413045,Duration of Flow,W3,100,Duration of Flow
4hr,0.5545493084304122,Duration of Flow,W3,100,Duration of Flow
daily,0.2735874791117059,Duration of Flow,W3,100,Duration of Flow
hourly,0.647267262684091,Duration of Flow,W3,100,Duration of Flow
